player_id,name,dob,birth_place,gp,pts,rbs,ast,fg,fg3,ft,efg,per,ws,venus_cycle,lat,lon,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,nn,sn,asc,mc
mcadobo01,Bob McAdoo,1951-09-25,"Greensboro, North Carolina",852,22.1,9.4,2.3,50.3,8.1,75.4,50.3,20.7,89.1,Red_5,36.07264,-79.79198,LIBRA,CANCER,VIRGO,VIRGO,LEO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,LIBRA,CANCER
pellosa01,Sam Pellom,1951-10-02,"Wilmgton, North Carolina",196,4.4,3.5,0.5,46.4,0.0,72.4,46.4,10.9,4.6,Red_5,0.0,0.0,LIBRA,LIBRA,VIRGO,VIRGO,LEO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,SCORPIO,LEO
robintr01,Truck Robinson,1951-10-04,"Jacksonville, Florida",772,15.5,9.4,1.7,48.3,100.0,66.2,48.3,14.9,52.7,Red_5,30.369914,-81.660992,LIBRA,SCORPIO,LIBRA,VIRGO,LEO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,LIBRA,CANCER
willijo01,John Williamson,1951-11-10,"New Haven, Connecticut",516,17.5,2.5,2.8,45.8,23.4,82.6,45.9,14.4,23.6,Red_5,41.308658,-72.925297,SCORPIO,ARIES,SAGITTARIUS,LIBRA,VIRGO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,SCORPIO,VIRGO
kunneke01,Kevin Kunnert,1951-11-11,"Dubuque, Iowa",555,8.3,7.3,1.4,47.6,0.0,68.2,47.6,14.6,22.0,Red_5,42.502247,-90.692006,SCORPIO,ARIES,SAGITTARIUS,LIBRA,VIRGO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,SCORPIO,LEO
breweji01,Jim Brewer,1951-12-03,"Maywood, Illinois",703,5.8,6.3,1.5,44.8,7.7,57.1,44.8,12.2,29.3,White_4,41.879552,-87.843865,SAGITTARIUS,AQUARIUS,CAPRICORN,LIBRA,LIBRA,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,SCORPIO,VIRGO
bantomi01,Mike Bantom,1951-12-03,"Philadelphia, Pennsylvania",706,12.1,6.4,2.3,46.8,20.0,69.2,46.8,14.3,34.8,White_4,39.990821,-75.168428,SAGITTARIUS,AQUARIUS,CAPRICORN,LIBRA,LIBRA,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,SAGITTARIUS,VIRGO
brownjo01,John Brown,1951-12-14,"Frankfurt, Germany",486,7.4,4.4,1.4,45.3,0.0,78.3,45.3,11.7,16.2,White_4,52.345365,14.529218,SAGITTARIUS,CANCER,SAGITTARIUS,SCORPIO,LIBRA,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,ARIES,CAPRICORN
vanbrja01,Jan van Breda Kolff,1951-12-16,"Palos Verdes, California",598,6.2,4.3,2.0,44.4,28.2,82.1,44.5,10.4,22.3,White_4,0.0,0.0,SAGITTARIUS,CANCER,SAGITTARIUS,SCORPIO,LIBRA,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,CAPRICORN,LIBRA
jonesbo01,Bobby Jones,1951-12-18,"Charlotte, North Carolina",941,12.1,6.1,2.7,56.0,0.0,76.6,56.0,18.2,94.1,White_4,35.19534,-80.81711,SAGITTARIUS,LEO,SAGITTARIUS,SCORPIO,LIBRA,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,SAGITTARIUS,LIBRA
restake01,Kevin Restani,1951-12-23,"San Francisco, California",550,6.2,4.0,1.4,48.6,20.5,71.7,48.7,11.6,14.8,White_4,37.778008,-122.431272,CAPRICORN,LIBRA,SAGITTARIUS,SCORPIO,LIBRA,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,SCORPIO,LEO
russeca02,Campy Russell,1952-01-12,"Jackson, Tennessee",566,15.8,4.8,3.0,45.9,36.6,77.2,46.2,16.3,35.8,White_4,35.65243,-88.836381,CAPRICORN,CANCER,SAGITTARIUS,SAGITTARIUS,LIBRA,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,CAPRICORN,LIBRA
hendeto01,Tom Henderson,1952-01-26,"Newberry, South Carolina",650,9.4,2.3,4.8,43.3,0.0,73.9,43.3,12.8,22.1,White_4,34.275542,-81.617725,AQUARIUS,CAPRICORN,CAPRICORN,SAGITTARIUS,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,CAPRICORN,SCORPIO
lucasma01,Maurice Lucas,1952-02-18,"Pittsburgh, Pennsylvania",1021,14.6,9.1,2.4,47.1,14.3,76.5,47.2,16.2,69.0,White_4,40.450509,-79.936305,AQUARIUS,SCORPIO,AQUARIUS,CAPRICORN,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,AQUARIUS,SAGITTARIUS
burleto01,Tom Burleson,1952-02-24,"Crossnore, North Carolina",446,9.4,6.3,1.3,44.5,0.0,72.6,44.5,16.1,22.9,White_4,36.022194,-81.930841,PISCES,AQUARIUS,PISCES,AQUARIUS,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,PISCES,SAGITTARIUS
jonesdw01,Dwight Jones,1952-02-27,"Houston, Texas",766,8.1,5.9,1.2,47.1,50.0,74.0,47.2,13.2,27.6,White_4,37.321449,-91.963436,PISCES,ARIES,PISCES,AQUARIUS,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,AQUARIUS,SAGITTARIUS
wintebr01,Brian Winters,1952-03-01,"Rockaway, New York",650,16.2,2.6,4.1,47.5,36.3,84.2,48.1,15.2,38.6,White_4,0.0,0.0,PISCES,TAURUS,PISCES,AQUARIUS,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,PISCES,VIRGO,ARIES,CAPRICORN
elmorle01,Len Elmore,1952-03-28,"New York, New York",658,6.0,5.1,0.9,41.0,20.0,72.6,41.0,11.5,18.9,White_4,40.68295,-73.9708,ARIES,TAURUS,ARIES,PISCES,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,TAURUS,CAPRICORN
shumajo01,John Shumate,1952-04-06,"Greenville, South Carolina",318,12.3,7.5,1.8,51.6,0.0,72.0,51.6,15.9,24.5,White_4,34.846404,-82.382065,ARIES,VIRGO,ARIES,PISCES,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,TAURUS,CAPRICORN
webstma01,Marvin Webster,1952-04-13,"Baltimore, Maryland",617,7.0,6.8,1.2,48.8,28.6,62.1,48.8,13.8,29.4,White_4,39.319732,-76.649533,ARIES,SAGITTARIUS,ARIES,ARIES,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,TAURUS,AQUARIUS
smithph01,Phil Smith,1952-04-22,"San Francisco, California",659,15.1,3.0,3.9,47.6,25.3,77.9,47.7,15.8,41.1,Blue_3,37.778008,-122.431272,TAURUS,ARIES,ARIES,ARIES,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,PISCES,SAGITTARIUS
gervige01,George Gervin,1952-04-27,"Detroit, Michigan",1060,25.1,5.3,2.6,50.4,27.1,84.1,50.7,21.4,116.3,Blue_3,42.398649,-83.164515,TAURUS,GEMINI,ARIES,ARIES,SCORPIO,ARIES,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,GEMINI,AQUARIUS
mcmilto01,Tom McMillen,1952-05-26,"Elmira, New York",729,8.1,4.0,1.1,48.3,12.0,80.6,48.3,12.2,27.2,Blue_3,42.09515,-76.809203,GEMINI,CANCER,TAURUS,TAURUS,SCORPIO,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,CANCER,PISCES
hugheki01,Kim Hughes,1952-06-04,"Freeport, Illinois",425,3.8,5.6,0.9,47.9,0.0,39.7,47.9,11.4,13.9,Blue_3,42.292448,-89.636078,GEMINI,LIBRA,GEMINI,GEMINI,SCORPIO,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,CANCER,PISCES
knighbi01,Billy Knight,1952-06-09,"Braddock, Pennsylvania",821,16.9,5.3,2.3,50.7,28.4,82.7,50.9,18.2,63.9,Blue_3,40.402589,-79.86985,GEMINI,CAPRICORN,GEMINI,GEMINI,SCORPIO,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,CANCER,PISCES
skinnal01,Al Skinner,1952-06-16,"Mount Vernon, New York",337,9.1,3.3,2.8,45.2,27.3,81.3,45.2,13.8,13.2,Blue_3,40.913832,-73.829469,GEMINI,ARIES,CANCER,GEMINI,SCORPIO,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,CANCER,ARIES
barnema01,Marvin Barnes,1952-07-27,"Providence, Rhode Island",315,16.0,9.1,2.1,48.1,21.4,69.1,48.1,18.1,20.6,Blue_3,41.826746,-71.419577,LEO,LIBRA,LEO,LEO,SCORPIO,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,VIRGO,TAURUS
wedmasc01,Scott Wedman,1952-07-29,"Harper, Kansas",906,13.2,4.8,2.0,48.1,33.5,79.4,48.5,14.2,53.7,Blue_3,37.28498,-98.027626,LEO,LIBRA,LEO,LEO,SCORPIO,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,LEO,TAURUS
johnsmi01,Mickey Johnson,1952-08-31,"Chicago, Illinois",904,14.1,7.2,3.0,44.9,16.5,80.0,45.0,16.9,58.6,Blue_3,41.87897,-87.66063,VIRGO,CAPRICORN,LEO,VIRGO,SAGITTARIUS,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,VIRGO,GEMINI
leero01.h,Ron Lee,1952-11-02,"Boston, Massachusetts",448,7.3,2.7,3.8,41.6,32.1,70.5,42.3,12.4,10.7,Black_2,42.355492,-71.048611,SCORPIO,TAURUS,SAGITTARIUS,SAGITTARIUS,CAPRICORN,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,SCORPIO,LEO
waltobi01,Bill Walton,1952-11-05,"La Mesa, California",468,13.3,10.5,3.4,52.1,0.0,66.0,52.1,20.0,39.3,Black_2,32.772547,-117.020365,SCORPIO,GEMINI,SAGITTARIUS,SAGITTARIUS,CAPRICORN,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,LIBRA,CANCER
lawreed01,Edmund Lawrence,1952-12-08,"Lake Charles, Louisiana",3,4.0,1.3,0.3,62.5,0.0,50.0,62.5,19.4,0.1,Black_2,30.203629,-93.213418,SAGITTARIUS,VIRGO,SAGITTARIUS,CAPRICORN,AQUARIUS,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,SAGITTARIUS,VIRGO
kenonla01,Larry Kenon,1952-12-13,"Birmgham, Alabama",752,17.2,8.9,2.2,48.7,14.3,78.4,48.7,17.0,58.5,Black_2,0.0,0.0,SAGITTARIUS,SCORPIO,SAGITTARIUS,AQUARIUS,AQUARIUS,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,CAPRICORN,LIBRA
lloydsc01,Scott Lloyd,1952-12-19,"Chicago, Illinois",372,4.6,3.0,1.0,42.5,28.6,71.8,42.6,8.5,2.5,Black_2,41.87897,-87.66063,SAGITTARIUS,CAPRICORN,SAGITTARIUS,AQUARIUS,AQUARIUS,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,SAGITTARIUS,LIBRA
forddo01.,Don Ford,1952-12-31,"Santa Barbara, California",474,6.4,3.6,1.4,46.4,14.3,77.3,46.4,10.8,12.7,Black_2,34.389656,-119.702652,CAPRICORN,CANCER,SAGITTARIUS,AQUARIUS,PISCES,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,SCORPIO,VIRGO
lambejo01,John Lambert,1953-01-14,"Berkeley, California",446,3.8,3.3,0.6,42.8,8.3,69.3,42.8,10.4,6.9,Black_2,37.865832,-122.297864,CAPRICORN,CAPRICORN,CAPRICORN,PISCES,PISCES,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,SAGITTARIUS,VIRGO
soberri01,Ricky Sobers,1953-01-15,"Bronx, New York",821,13.3,2.6,4.3,45.9,29.1,84.3,46.6,13.9,32.0,Black_2,0.0,0.0,CAPRICORN,CAPRICORN,CAPRICORN,PISCES,PISCES,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,AQUARIUS,SCORPIO
robinbi01,Bill Robinzine,1953-01-20,"Chicago, Illinois",529,10.5,6.1,1.1,48.2,25.0,74.9,48.2,14.9,23.3,Black_2,41.87897,-87.66063,AQUARIUS,ARIES,CAPRICORN,PISCES,PISCES,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,CAPRICORN,SCORPIO
kelleri01,Rich Kelley,1953-03-23,"San Mateo, California",814,7.6,7.0,2.6,48.8,0.0,78.3,48.8,15.0,42.5,Red_1,37.562052,-122.308504,ARIES,CANCER,PISCES,TAURUS,TAURUS,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,AQUARIUS,SAGITTARIUS
hillar01.,Armond Hill,1953-03-31,"Brooklyn, New York",468,6.9,2.0,4.7,40.8,7.7,82.9,40.8,10.2,11.3,Red_1,0.0,0.0,ARIES,LIBRA,PISCES,ARIES,TAURUS,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,TAURUS,AQUARIUS
meyerda01,Dave Meyers,1953-04-21,"San Diego, California",281,11.2,6.3,2.3,46.1,20.0,67.6,46.1,14.1,13.4,Red_1,32.72793,-117.15529,TAURUS,LEO,ARIES,ARIES,TAURUS,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,ARIES,CAPRICORN
wilkeja01,Jamaal Wilkes,1953-05-02,"Berkeley, California",828,17.7,6.2,2.5,49.9,13.5,75.9,50.0,16.5,71.3,Red_1,37.865832,-122.297864,TAURUS,SAGITTARIUS,ARIES,ARIES,GEMINI,TAURUS,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,ARIES,CAPRICORN
greveke01,Kevin Grevey,1953-05-12,"Hamilton, Ohio",672,11.0,2.4,1.9,43.7,33.4,81.7,44.8,12.9,26.5,Red_1,39.76507,-81.24122,TAURUS,TAURUS,TAURUS,ARIES,GEMINI,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,GEMINI,AQUARIUS
roundda01,Dan Roundfield,1953-05-26,"Detroit, Michigan",813,14.3,9.2,2.0,48.2,11.1,73.5,48.3,17.9,66.5,Red_1,42.398649,-83.164515,GEMINI,SCORPIO,GEMINI,ARIES,GEMINI,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,CANCER,PISCES
whiteru01,Rudy White,1953-06-23,"Silver City, New Mexico",124,3.1,1.0,0.9,40.8,0.0,74.2,40.8,9.2,0.2,Red_1,32.771225,-108.276678,CANCER,SCORPIO,CANCER,TAURUS,CANCER,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,GEMINI,PISCES
carribo01,Bob Carrington,1953-07-03,"Brookle, Massachusetts",82,8.2,2.3,1.5,42.8,0.0,76.0,42.8,9.4,1.3,White_5,0.0,0.0,CANCER,ARIES,LEO,TAURUS,CANCER,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,LEO,TAURUS
jonesma01,Major Jones,1953-07-09,"McGhee, Arkansas",374,4.4,3.5,0.6,49.0,11.1,58.6,49.0,11.3,5.5,White_5,34.53927,-89.94953,CANCER,GEMINI,LEO,GEMINI,CANCER,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,CANCER,ARIES
tatumea01,Earl Tatum,1953-07-26,"Mount Vernon, New York",262,9.6,2.6,1.9,45.9,33.3,74.6,46.0,14.2,7.8,White_5,40.913832,-73.829469,LEO,AQUARIUS,LEO,GEMINI,CANCER,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,LEO,TAURUS
gerargu01,Gus Gerard,1953-07-27,"Uniontown, Pennsylvania",446,8.4,4.1,1.3,43.8,27.3,69.6,43.9,13.8,11.1,White_5,41.38672,-79.84867,LEO,AQUARIUS,LEO,GEMINI,CANCER,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,LEO,TAURUS
grossbo01,Bob Gross,1953-08-03,"San Pedro, California",513,8.9,4.4,2.9,51.2,17.9,79.8,51.2,14.7,30.7,White_5,0.0,0.0,LEO,TAURUS,CANCER,GEMINI,LEO,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,VIRGO,GEMINI
mccaran01,Andre McCarter,1953-08-25,"Philadelphia, Pennsylvania",103,3.8,0.9,1.7,43.1,25.0,72.5,43.4,10.4,1.1,White_5,39.990821,-75.168428,VIRGO,PISCES,LEO,CANCER,LEO,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,VIRGO,GEMINI
parisro01,Robert Parish,1953-08-30,"Shreveport, Louisiana",1611,14.5,9.1,1.4,53.7,0.0,72.1,53.7,19.2,147.0,White_5,32.467848,-93.764207,VIRGO,TAURUS,LEO,LEO,LEO,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,VIRGO,GEMINI
bridgju01,Junior Bridgeman,1953-09-17,"East Chicago, Indiana",849,13.6,3.5,2.4,47.5,24.4,84.6,47.7,15.6,45.0,White_5,41.645145,-87.45705,VIRGO,CAPRICORN,LIBRA,LEO,VIRGO,GEMINI,LIBRA,CANCER,LIBRA,LEO,AQUARIUS,LEO,VIRGO,GEMINI
bosweto01,Tom Boswell,1953-10-02,"Montgomery, Alabama",366,7.7,4.7,1.6,53.3,54.5,72.4,53.4,13.7,15.2,White_5,32.359185,-86.239651,LIBRA,LEO,LIBRA,VIRGO,VIRGO,GEMINI,LIBRA,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LIBRA,CANCER
mcelrji01,Jim McElroy,1953-10-04,"Cotton Plant, Arkansas",418,9.9,2.0,3.5,46.8,20.6,76.4,46.9,12.9,14.0,White_5,36.09007,-90.0912,LIBRA,VIRGO,LIBRA,VIRGO,VIRGO,GEMINI,LIBRA,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LIBRA,CANCER
willigu01,Gus Williams,1953-10-10,"Mount Vernon, New York",825,17.1,2.7,5.6,46.1,23.8,75.6,46.5,18.5,67.9,White_5,40.913832,-73.829469,LIBRA,SCORPIO,SCORPIO,VIRGO,VIRGO,GEMINI,LIBRA,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LIBRA,LEO
bradlal01,Alonzo Bradley,1953-10-16,"Utica, Mississippi",99,4.4,1.5,0.7,41.8,100.0,70.3,41.9,8.6,0.2,White_5,32.104847,-90.62243,LIBRA,AQUARIUS,SCORPIO,VIRGO,VIRGO,GEMINI,LIBRA,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LIBRA,CANCER
hollili01,Lionel Hollins,1953-10-19,"Ark City, Kansas",673,11.6,2.4,4.5,44.4,14.9,74.1,44.5,13.0,22.9,White_5,0.0,0.0,LIBRA,PISCES,SCORPIO,LIBRA,VIRGO,GEMINI,LIBRA,CANCER,LIBRA,LEO,CAPRICORN,CANCER,SCORPIO,LEO
meriwjo01,Joe Meriweather,1953-10-26,"Phenix City, Alabama",670,8.1,5.6,0.9,51.1,33.3,68.7,51.1,12.7,27.6,White_5,32.455703,-85.018998,SCORPIO,GEMINI,SCORPIO,LIBRA,VIRGO,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,SCORPIO,LEO
smithwi02,Willie Smith,1953-10-26,"Las Vegas, Nevada",78,4.6,1.7,3.6,40.0,23.9,75.4,42.4,12.3,1.3,White_5,36.190364,-115.279104,SCORPIO,GEMINI,SCORPIO,LIBRA,VIRGO,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LIBRA,CANCER
lucasjo01,John Lucas,1953-10-31,"Durham, North Carolina",928,10.7,2.3,7.0,44.9,30.3,77.6,46.3,15.9,53.7,White_5,35.975835,-78.915629,SCORPIO,LEO,SCORPIO,LIBRA,VIRGO,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,SCORPIO,LEO
fernser01,Eric Fernsten,1953-11-01,"Oakland, California",218,2.4,1.7,0.4,44.5,0.0,67.5,44.5,11.7,3.3,White_5,37.785199,-122.197811,SCORPIO,VIRGO,SAGITTARIUS,LIBRA,VIRGO,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LIBRA,CANCER
waltoll01,Lloyd Walton,1953-11-23,"Chicago, Illinois",341,4.2,1.1,3.6,45.4,25.0,71.1,45.5,11.4,5.2,Blue_4,41.87897,-87.66063,SAGITTARIUS,CANCER,SCORPIO,SCORPIO,LIBRA,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,SCORPIO,VIRGO
freewo01.,World B. Free,1953-12-09,"Atlanta, Georgia",886,20.3,2.7,3.7,45.6,33.7,75.3,46.3,18.8,67.7,Blue_4,33.769805,-84.414581,SAGITTARIUS,CAPRICORN,SCORPIO,SAGITTARIUS,LIBRA,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,SAGITTARIUS,VIRGO
zoetji01.,Jim Zoet,1953-12-20,"Uxbridge, Ontario",7,0.3,1.1,0.1,20.0,0.0,0.0,20.0,0.8,0.1,Blue_4,44.116926,-79.18813,SAGITTARIUS,GEMINI,SAGITTARIUS,SAGITTARIUS,SCORPIO,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,SAGITTARIUS,LIBRA
englial01,Alex English,1954-01-05,"Columbia, South Carolina",1193,21.5,5.5,3.6,50.7,21.7,83.2,50.7,19.9,100.7,Blue_4,34.044165,-80.846323,CAPRICORN,CAPRICORN,CAPRICORN,CAPRICORN,SCORPIO,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,CAPRICORN,LIBRA
griffpa01,Paul Griffin,1954-01-20,"Shelby, Michigan",480,5.1,5.5,2.3,50.5,0.0,69.2,50.5,11.9,19.6,Blue_4,43.611124,-86.36354,CAPRICORN,LEO,AQUARIUS,CAPRICORN,SCORPIO,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,CAPRICORN,SCORPIO
jeelaab01,Abdul Jeelani,1954-02-10,"Bells, Tennessee",143,9.0,3.5,1.1,47.3,0.0,80.2,47.3,17.2,5.4,Blue_4,35.715247,-89.08662,AQUARIUS,TAURUS,PISCES,AQUARIUS,SAGITTARIUS,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,AQUARIUS,SCORPIO
maysc01.h,Scott May,1954-03-19,"Sandusky, Ohio",355,10.4,4.1,1.7,46.2,0.0,81.1,46.2,14.2,17.4,Blue_4,41.458946,-82.712822,PISCES,VIRGO,PISCES,ARIES,SAGITTARIUS,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,ARIES,CAPRICORN
dunlemi01,Mike Dunleavy,1954-03-21,"Brooklyn, New York",438,8.0,1.6,3.9,46.7,33.9,81.0,49.2,14.0,16.1,Blue_4,0.0,0.0,ARIES,LIBRA,PISCES,ARIES,SAGITTARIUS,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,TAURUS,CAPRICORN
colliar01,Art Collins,1954-04-14,"Sandersville, Georgia",29,3.2,1.4,0.9,35.4,0.0,66.7,35.4,4.3,0.4,Black_3,32.982552,-82.812959,ARIES,VIRGO,ARIES,TAURUS,CAPRICORN,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,TAURUS,CAPRICORN
drollra01,Ralph Drollinger,1954-04-20,"La Mesa, California",6,2.5,3.2,2.3,50.0,0.0,25.0,50.0,5.3,0.2,Black_3,32.772547,-117.020365,ARIES,SCORPIO,ARIES,TAURUS,CAPRICORN,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,ARIES,CAPRICORN
davisro01,Ron Davis,1954-05-01,"Phoenix, Arizona",78,5.3,1.8,0.7,42.0,25.0,57.1,42.2,10.7,0.1,Black_3,33.60503,-112.070892,TAURUS,ARIES,TAURUS,GEMINI,CAPRICORN,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,ARIES,CAPRICORN
abernto01,Tom Abernethy,1954-05-06,"South Bend, Indiana",319,5.6,3.2,1.2,49.2,0.0,74.7,49.2,12.9,13.4,Black_3,41.666386,-86.267592,TAURUS,CANCER,TAURUS,GEMINI,CAPRICORN,GEMINI,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,GEMINI,AQUARIUS
kupchmi01,Mitch Kupchak,1954-05-24,"Hicksville, New York",510,10.2,5.4,0.7,52.3,0.0,70.4,52.3,16.2,27.1,Black_3,40.761446,-73.52146,GEMINI,AQUARIUS,GEMINI,CANCER,CAPRICORN,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,CANCER,PISCES
thompda01,David Thompson,1954-07-13,"Shelby, North Carolina",592,22.7,4.1,3.3,50.5,25.5,78.1,50.7,19.9,63.3,Black_3,35.291913,-81.540203,CANCER,SAGITTARIUS,CANCER,VIRGO,SAGITTARIUS,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LEO,TAURUS
walkewa01,Wally Walker,1954-07-18,"Millersville, Pennsylvania",565,7.0,3.1,1.5,46.7,20.0,64.3,46.7,11.4,12.9,Black_3,40.001353,-76.353724,CANCER,AQUARIUS,CANCER,VIRGO,SAGITTARIUS,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LEO,TAURUS
adamsal01,Alvan Adams,1954-07-19,"Lawrence, Kansas",988,14.1,7.0,4.1,49.8,13.3,78.8,49.8,18.3,73.5,Black_3,38.958184,-95.266212,CANCER,PISCES,CANCER,VIRGO,SAGITTARIUS,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LEO,ARIES
ellisbo02,Bo Ellis,1954-08-08,"Chicago, Illinois",168,3.6,2.9,0.7,43.1,0.0,73.1,43.1,10.2,2.5,Black_3,41.87897,-87.66063,LEO,SAGITTARIUS,LEO,VIRGO,SAGITTARIUS,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,LEO,TAURUS
wilkebo01,Bob Wilkerson,1954-08-15,"Anderson, Indiana",536,10.1,4.2,3.4,42.5,16.7,75.1,42.6,11.1,8.2,Black_3,40.083496,-85.681289,LEO,PISCES,LEO,LIBRA,SAGITTARIUS,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,VIRGO,TAURUS
greenri01,Rickey Green,1954-08-18,"Chicago, Illinois",946,9.4,1.9,5.5,46.9,20.7,80.7,47.1,15.3,47.2,Black_3,41.87897,-87.66063,LEO,ARIES,LEO,LIBRA,SAGITTARIUS,CANCER,SCORPIO,CANCER,LIBRA,LEO,CAPRICORN,CANCER,VIRGO,GEMINI
